ID,Name,Epoch,a,e,i,w,Node,M,q,Q,P,H,MOID,ref,class,ID2,Name2
2009,WG106,57400,1.41508086,0.313227654,2.4000414,149.4713407,252.8755473,242.2660777,0.9718,1.86,1.68,25.50,0.006403,9,APO,2009,WG106
2009,WH106,57400,2.48766144,0.619893082,2.9083423,98.8141120,278.1656772,209.6307810,0.9456,4.03,3.92,22.60,0.039752,21,APO,2009,WH106
2009,WJ106,55162,1.36791087,0.644779221,1.1227058,231.9140440,81.6550893,34.1147544,0.4859,2.25,1.60,25.50,0.006873,5,APO,2009,WJ106
2009,WK106,55162,1.77451994,0.392143004,24.2252924,287.1174680,70.1700905,31.5381395,1.0787,2.47,2.36,22.30,0.272162,5,AMO,2009,WK106
2009,WN106,57400,1.47285531,0.315786517,11.4101553,24.6096194,61.9825556,143.5997120,1.0077,1.94,1.79,24.80,0.039055,7,APO,2009,WN106
2009,WO106,57400,1.37422555,0.385304612,17.3446587,134.5972358,281.7532697,307.7978100,0.8447,1.90,1.61,19.10,0.049939,15,APO,2009,WO106
2009,WP106,57400,1.39509682,0.277572705,9.8550206,198.2139139,241.2667569,250.0076518,1.0079,1.78,1.65,25.20,0.029652,8,APO,2009,WP106
2009,WQ106,55162,1.27497033,0.166194386,22.1202691,28.8199093,68.8544245,337.2575186,1.0631,1.49,1.44,24.50,0.094817,5,AMO,2009,WQ106
2009,WM139,57400,2.38913542,0.503602365,20.7839895,265.4393618,127.4052381,241.1689322,1.1860,3.59,3.69,18.60,0.402649,14,AMO,2009,WM139
2009,WE253,57400,2.59079428,0.550005493,11.9371230,105.7586862,283.6211648,187.2811887,1.1658,4.02,4.17,17.90,0.269671,74,AMO,2009,WE253
2009,XD,57400,2.44944141,0.674312093,31.4583030,269.2571806,255.9780642,193.6817907,0.7978,4.10,3.83,18.70,0.196295,36,APO,2009,XD
2009,XV,57400,2.57194299,0.685360980,3.3325319,326.9502773,44.5748844,183.0160675,0.8092,4.33,4.12,21.00,0.022305,16,APO,2009,XV
2009,XQ1,57400,1.07894951,0.296791409,17.7825962,318.5200074,256.7942666,46.0320918,0.7587,1.40,1.12,22.30,0.184048,10,APO,2009,XQ1
2009,XR1,55176,1.63629632,0.410142994,0.4737406,208.4988352,258.0003327,349.0610603,0.9652,2.31,2.09,29.20,0.001045,5,APO,2009,XR1
2009,XV1,57400,1.71438969,0.661919108,19.5126701,255.0550869,80.7213724,282.8579114,0.5796,2.85,2.24,22.90,0.067465,10,APO,2009,XV1
2009,XZ1,57400,0.85574472,0.533759860,8.1563225,152.9623462,82.0181323,125.0651825,0.3990,1.31,0.79,21.70,0.042116,27,ATE,2009,XZ1
2009,XA2,55178,1.57501621,0.458978545,26.6559743,107.7476605,255.8851828,30.0844064,0.8521,2.30,1.98,23.20,0.079246,7,APO,2009,XA2
2009,XB2,57400,1.67352497,0.344823824,11.9353649,301.2415159,99.4342199,316.9501408,1.0965,2.25,2.16,20.30,0.182224,17,AMO,2009,XB2
2009,XF2,57400,1.28565322,0.246953579,14.0127429,113.3608392,88.5090185,325.6114268,0.9682,1.60,1.46,19.90,0.063477,33,APO,2009,XF2
2009,XO2,57400,1.93506040,0.487564858,12.6202384,15.5134676,91.1441194,85.2602170,0.9916,2.88,2.69,23.50,0.018557,14,APO,2009,XO2
2009,XP2,57400,1.21419403,0.198196081,9.2500891,325.7356087,79.9043061,222.2420260,0.9735,1.45,1.34,25.20,0.014796,13,APO,2009,XP2
2009,XQ2,55178,1.16958453,0.566017117,6.7580029,282.4829265,271.1719994,315.2378818,0.5076,1.83,1.26,25.20,0.014665,6,APO,2009,XQ2
2009,XR2,57400,1.49114395,0.289011406,26.7161910,131.0359967,271.5185275,144.3538542,1.0602,1.92,1.82,18.60,0.151969,36,AMO,2009,XR2
2009,XT6,57400,2.17839017,0.768309638,5.7428192,81.7787060,265.1472249,335.9489879,0.5047,3.85,3.22,20.20,0.002172,22,APO,2009,XT6
2009,XZ6,57400,1.22194948,0.201720185,6.4703706,326.8447501,85.0988770,200.5464652,0.9755,1.47,1.35,26.20,0.014161,10,APO,2009,XZ6
2009,XP7,57400,1.67233076,0.387713654,12.1351822,148.1510102,264.5006808,304.0129001,1.0239,2.32,2.16,24.00,0.069979,10,AMO,2009,XP7
2009,XG8,57400,1.42777388,0.189829564,59.9023289,151.2826858,50.9219207,62.4433409,1.1567,1.70,1.71,18.80,0.168270,19,AMO,2009,XG8
2009,XH8,57400,2.06668180,0.479339376,4.9247575,1.5067853,79.3414582,15.2962528,1.0760,3.06,2.97,23.20,0.091239,8,AMO,2009,XH8
2009,XJ8,57400,2.45689673,0.475262289,5.0769552,344.7349410,78.8967380,210.4327499,1.2892,3.62,3.85,21.00,0.302948,10,AMO,2009,XJ8
2009,XK8,55182,2.47558613,0.613657947,2.7646712,300.8691524,106.8744440,7.3237566,0.9564,3.99,3.90,25.10,0.027447,7,APO,2009,XK8
2009,XL8,55182,1.23902322,0.480063837,13.6924720,283.1904099,270.3238707,310.6072165,0.6442,1.83,1.38,22.50,0.035197,6,APO,2009,XL8
2009,YA,55181,3.17937166,0.680254202,31.0480668,34.4280938,84.7367257,354.9141481,1.0166,5.34,5.67,24.80,0.099814,5,APO,2009,YA
2009,YF,57400,0.93577304,0.121363446,1.5266185,193.2553577,87.5830109,55.5371155,0.8222,1.05,0.91,24.70,0.017234,10,ATE,2009,YF
2009,YP,55184,0.82015769,0.423497327,9.9573059,203.1000593,85.9949877,141.0286438,0.4728,1.17,0.74,24.00,0.050173,5,ATE,2009,YP
2009,YQ,55186,2.12341788,0.718786897,8.5391557,309.5234499,264.8594308,338.6412973,0.5971,3.65,3.09,20.50,0.092570,9,APO,2009,YQ
2009,YR,57400,0.94238851,0.110439093,0.7006028,127.8263114,87.0664709,110.3586014,0.8383,1.05,0.91,28.00,0.001879,8,ATE,2009,YR
2009,YS,57400,1.19211042,0.179230111,6.7505403,338.7363990,81.4736734,256.6827520,0.9784,1.41,1.30,25.30,0.003535,8,APO,2009,YS
2009,YT6,57400,1.66138357,0.490870237,22.1283523,100.3007081,72.2261761,254.8577182,0.8459,2.48,2.14,20.60,0.093526,7,APO,2009,YT6
2009,YU6,57400,2.45089929,0.630940188,12.1657636,295.0462756,91.6979475,224.6782339,0.9045,4.00,3.84,21.40,0.079548,8,APO,2009,YU6
2009,YV6,57400,1.44818815,0.257276002,13.9223227,299.1079002,269.6922310,76.7841386,1.0756,1.82,1.74,20.90,0.146293,14,AMO,2009,YV6
2010,AE,57400,1.48850486,0.376924717,15.9745230,270.7189438,294.5679715,64.0385994,0.9275,2.05,1.82,19.40,0.146305,48,APO,2010,AE
2010,AF,57400,0.96215517,0.297898669,23.6134106,242.8574361,105.2539196,220.4746027,0.6755,1.25,0.94,25.00,0.024645,7,ATE,2010,AF
2010,AJ,57400,2.84357162,0.599779362,1.3162787,176.9699092,232.8695206,106.5874855,1.1381,4.55,4.80,20.20,0.147424,19,AMO,2010,AJ
2010,AK,57400,1.72920840,0.468308377,11.0665821,70.6676596,293.5833931,287.6290253,0.9194,2.54,2.27,19.50,0.070708,18,APO,2010,AK
2010,AL,57400,1.74862227,0.397469342,9.4405256,34.1704146,110.4545373,203.5965431,1.0536,2.44,2.31,22.60,0.095977,17,AMO,2010,AL
2010,AR1,57400,1.52561742,0.371045107,0.5570466,227.1313655,202.5379595,85.8031931,0.9595,2.09,1.88,25.80,0.002974,10,APO,2010,AR1
2010,AK2,57400,2.14961969,0.714414050,45.1324916,309.5843769,291.2961950,279.6461284,0.6139,3.69,3.15,19.00,0.262489,18,APO,2010,AK2
2010,AL2,57400,1.75439710,0.430571920,7.5070905,20.7726470,106.1121633,204.5032577,0.9990,2.51,2.32,26.70,0.028884,8,APO,2010,AL2
2010,AM2,55205,1.46771253,0.517488055,1.2838675,323.6985088,45.5027338,39.3726678,0.7082,2.23,1.78,23.70,0.015149,7,APO,2010,AM2
2010,AN2,57400,1.67924635,0.499645279,8.4665003,270.7288169,291.2503773,235.9882847,0.8402,2.52,2.18,22.20,0.066416,10,APO,2010,AN2
2010,AO2,57400,1.01225929,0.337892038,19.5834864,323.5914774,289.9723934,210.2225575,0.6702,1.35,1.02,22.60,0.166964,13,APO,2010,AO2
2010,AB3,57400,2.69757774,0.613120542,2.2538189,143.2511012,296.2549466,132.8015245,1.0436,4.35,4.43,23.30,0.063383,9,AMO,2010,AB3
2010,AC3,55205,1.72165153,0.356794928,23.9394766,137.2245611,281.3262227,22.1574460,1.1074,2.34,2.26,22.50,0.187904,6,AMO,2010,AC3
2010,AD3,57400,2.95021085,0.633525286,4.4939827,209.6890962,277.7486743,62.9804308,1.0812,4.82,5.07,24.00,0.103901,10,AMO,2010,AD3
2010,AE3,57400,1.88419645,0.559290810,10.3042900,289.6682752,114.7510166,134.3243539,0.8304,2.94,2.59,23.70,0.040818,10,APO,2010,AE3
2010,AF3,57400,1.01653247,0.123660805,11.8154805,289.8919217,285.6590579,219.3885373,0.8908,1.14,1.02,26.10,0.050352,6,APO,2010,AF3
2010,AG3,57400,1.36969199,0.279972436,2.4876595,30.6166196,110.3681660,251.7237810,0.9862,1.75,1.60,27.50,0.014654,7,APO,2010,AG3
2010,AH3,55207,1.66011203,0.424336234,1.9993078,325.6654113,100.7261299,17.5670223,0.9557,2.36,2.14,26.30,0.005259,7,APO,2010,AH3
2010,AJ3,57400,1.22546842,0.307037705,16.9303497,291.2305217,110.0400640,193.5671564,0.8492,1.60,1.36,24.50,0.011567,9,APO,2010,AJ3
2010,AE30,57400,1.26766685,0.416438541,5.9849873,278.2907948,279.5406668,31.1833642,0.7398,1.80,1.43,23.60,0.007611,12,APO,2010,AE30
2010,AF30,57400,1.32443327,0.371523609,3.0591632,162.7634655,62.4396789,262.7924051,0.8324,1.82,1.52,21.70,0.043451,24,APO,2010,AF30
2010,AG30,55207,2.25933544,0.694494340,2.0870743,84.6238772,103.5810815,346.5231716,0.6902,3.83,3.40,27.10,0.006486,7,APO,2010,AG30
2010,AH30,57400,2.28902691,0.549811308,43.3365055,118.8379972,104.4593464,212.8366677,1.0305,3.55,3.46,18.30,0.211327,13,AMO,2010,AH30
2010,AJ30,57400,0.81151884,0.302044250,7.5892909,350.6537684,303.5212607,249.3269537,0.5664,1.06,0.73,22.70,0.045727,18,ATE,2010,AJ30
2010,AL30,57400,1.04658123,0.307870011,3.8299911,97.7112184,112.3756289,156.4089611,0.7244,1.37,1.07,27.20,0.000982,33,APO,2010,AL30
2010,AE40,57400,1.86415526,0.453103478,21.4354569,155.3481875,294.5515011,136.5422145,1.0195,2.71,2.55,23.90,0.062036,9,AMO,2010,AE40
2010,AF40,57400,1.23911524,0.464886708,4.3033161,93.1324158,119.2244871,79.7211854,0.6631,1.82,1.38,25.00,0.001979,22,APO,2010,AF40
2010,AG40,57400,1.75650120,0.608651762,2.0320809,183.7077927,21.6163779,182.6836428,0.6874,2.83,2.33,22.10,0.033670,12,APO,2010,AG40
2010,AL60,57400,1.22893562,0.160448088,16.1495631,339.5893569,108.1937678,158.7234814,1.0318,1.43,1.36,22.40,0.056580,10,AMO,2010,AL60
2010,AM60,57400,2.40807923,0.567906551,11.1497635,335.4059011,114.2679012,223.1092170,1.0405,3.78,3.74,23.80,0.077386,9,AMO,2010,AM60
2010,AN60,57400,1.99881533,0.573285866,4.5528599,123.4891585,297.5141373,56.9099567,0.8529,3.14,2.83,26.90,0.007937,8,APO,2010,AN60
2010,AO60,57400,0.95128565,0.248062904,11.0729983,37.1631622,310.0583339,270.1034617,0.7153,1.19,0.93,21.80,0.081808,26,ATE,2010,AO60
2010,AN61,57400,1.15678601,0.132275722,3.6117985,8.6832988,116.4347693,282.5629979,1.0038,1.31,1.24,27.00,0.020600,10,APO,2010,AN61
2010,AB78,57400,2.25373144,0.546899666,33.2601037,296.4902948,316.9340939,247.6260986,1.0212,3.49,3.38,18.30,0.204055,22,AMO,2010,AB78
2010,AG79,57400,2.90447297,0.579003152,32.9678158,13.8509642,50.1761257,80.8304516,1.2228,4.59,4.95,19.90,0.243143,24,AMO,2010,AG79
2010,AU118,55211,1.62138848,0.305858556,43.7253721,339.6013269,35.2163431,109.2827872,1.1255,2.12,2.06,17.70,0.146687,5,AMO,2010,AU118
2010,BC,57400,1.93749330,0.569327803,9.5718964,60.5325038,121.0263229,62.0305011,0.8344,3.04,2.70,22.20,0.015455,17,APO,2010,BC
2010,BQ,57400,2.33153431,0.546336103,36.9990650,148.4666019,302.9084836,253.6453481,1.0577,3.61,3.56,20.20,0.125440,14,AMO,2010,BQ
2010,BG2,57400,3.40290630,0.907198807,42.9231432,238.7856635,128.2257841,350.9228293,0.3158,6.49,6.28,19.90,0.062227,17,APO,2010,BG2
2010,BH2,57400,2.35084000,0.463280624,24.6186927,45.7112294,108.2648871,221.9286267,1.2617,3.44,3.60,19.50,0.356328,19,AMO,2010,BH2
2010,BK2,57400,0.90352920,0.447951055,6.0477884,72.5800034,278.1077914,63.4246780,0.4988,1.31,0.86,22.00,0.032898,18,ATE,2010,BK2
2010,BU2,57400,2.40047300,0.585631047,3.1627114,13.2488410,123.7261024,215.1123332,0.9947,3.81,3.72,24.50,0.013335,15,APO,2010,BU2
2010,BB3,57400,1.53260243,0.183861295,10.8936129,347.3383868,141.7409541,52.6290227,1.2508,1.81,1.90,20.20,0.267135,44,AMO,2010,BB3
2010,BC3,57400,3.17876521,0.654980530,4.8466072,154.9983153,359.1846102,15.6281258,1.0967,5.26,5.67,20.50,0.111917,20,AMO,2010,BC3
2010,BT3,57400,2.57500926,0.549428260,13.5900167,149.9502409,308.5993329,166.1984505,1.1602,3.99,4.13,21.40,0.201434,20,AMO,2010,BT3
2010,BZ4,57400,2.76330368,0.629717098,10.0585715,51.2428113,98.8767762,103.0027541,1.0232,4.50,4.59,22.50,0.110218,15,AMO,2010,BZ4
2010,BG5,57400,1.47248601,0.387136156,6.6078914,216.7041446,318.7706168,99.1935198,0.9024,2.04,1.79,24.00,0.015554,7,APO,2010,BG5
2010,CA,57400,1.31732897,0.459171217,9.8850653,93.1075200,134.5621115,291.9326456,0.7124,1.92,1.51,24.50,0.000470,14,APO,2010,CA
2010,CL,55235,1.56840063,0.388881555,18.2454765,136.2265202,315.9948828,19.3948917,0.9585,2.18,1.96,25.00,0.045210,7,APO,2010,CL
2010,CM,57400,2.62799766,0.531039522,7.4309397,94.3806304,125.0341299,107.0475275,1.2324,4.02,4.26,18.40,0.266092,17,AMO,2010,CM
2010,CN,57400,1.39023134,0.223905065,10.6650725,212.4097160,317.9032659,202.3589249,1.0790,1.70,1.64,23.40,0.110467,11,AMO,2010,CN
2010,CT,57400,0.88789418,0.657632690,19.7571724,104.3065155,176.0848165,316.4304168,0.3040,1.47,0.84,20.20,0.171620,14,ATE,2010,CT
2010,CJ1,55239,1.56426276,0.494827979,4.0883328,281.7833410,138.1734360,30.7606894,0.7902,2.34,1.96,24.10,0.014377,9,APO,2010,CJ1
2010,CK1,55240,1.14638125,0.215275056,27.2658973,77.8955356,141.4577106,306.5358939,0.8996,1.39,1.23,24.00,0.053612,10,APO,2010,CK1
2010,CL1,57400,1.79707009,0.353738019,19.9928383,267.9513784,149.5890213,208.3582532,1.1614,2.43,2.41,19.50,0.366696,21,AMO,2010,CL1
2010,CM1,55238,2.06273880,0.524351342,5.1757570,309.4620341,140.7092827,14.9933929,0.9811,3.14,2.96,25.20,0.048545,8,APO,2010,CM1
2010,CO1,57400,1.01207887,0.217987681,24.0175315,252.6033518,351.6093731,222.3006058,0.7915,1.23,1.02,21.80,0.020705,15,APO,2010,CO1
2010,CR1,57400,1.37164760,0.733412838,25.7716261,70.5835818,313.1195481,290.1276697,0.3657,2.38,1.61,18.50,0.065824,28,APO,2010,CR1
2010,CR5,55241,3.03853248,0.820557358,5.6512756,49.3651874,323.3359073,23.7227942,0.5452,5.53,5.30,19.80,0.063825,10,APO,2010,CR5
2010,CG18,57400,1.43881016,0.226183318,10.1548168,351.5288240,78.8249403,182.5759044,1.1134,1.76,1.73,20.80,0.129090,14,AMO,2010,CG18
2010,CH18,57400,2.60787665,0.570368173,27.1433236,109.8307126,49.3418631,138.2469524,1.1204,4.10,4.21,19.00,0.331489,30,AMO,2010,CH18
2010,CJ18,57400,1.19760763,0.260000283,7.7860280,63.4174621,148.7002215,141.8496889,0.8862,1.51,1.31,26.80,0.006346,9,APO,2010,CJ18
2010,CL18,57400,2.68259691,0.561551992,18.2646084,30.2515829,160.1781165,117.6534072,1.1762,4.19,4.39,18.30,0.215430,60,AMO,2010,CL18
2010,CB19,57400,1.02602707,0.310179421,6.0043664,76.5930943,320.5027075,317.4363052,0.7078,1.34,1.04,24.50,0.003934,9,APO,2010,CB19
2010,CC19,55244,1.09329628,0.749492566,45.8364505,138.5154753,144.1782060,316.1914026,0.2739,1.91,1.14,22.30,0.054123,9,APO,2010,CC19
2010,CD19,57400,2.25892629,0.577295124,20.7082995,132.4342083,309.6200362,275.6889238,0.9549,3.56,3.40,18.00,0.076395,25,APO,2010,CD19
2010,CE19,57400,1.93756449,0.483345789,7.5951994,326.6045686,143.0919932,79.6649202,1.0011,2.87,2.70,25.20,0.047384,6,APO,2010,CE19
2010,CF19,57400,1.19292365,0.269853963,7.1772367,265.2423499,154.7513312,242.5091810,0.8710,1.51,1.30,21.70,0.031603,40,APO,2010,CF19
2010,CG19,57400,1.56340234,0.186616085,61.9359612,117.4985797,148.9844820,270.2892320,1.2716,1.86,1.95,19.40,0.368799,19,AMO,2010,CG19
2010,CH19,55242,1.69627507,0.498968821,10.0053067,80.7575901,325.1225097,41.9147800,0.8499,2.54,2.21,22.20,0.061271,6,APO,2010,CH19
2010,CK19,57400,0.98688727,0.150140657,2.2569113,278.7669962,328.5887031,285.1511872,0.8387,1.14,0.98,27.90,0.000218,8,ATE,2010,CK19
2010,CM19,57400,1.44739127,0.314720205,4.3081005,353.0849293,145.8258064,145.9323422,0.9919,1.90,1.74,25.00,0.005841,8,APO,2010,CM19
2010,CN19,55242,1.01775436,0.286063132,15.7977463,254.7389117,145.1334255,72.8427234,0.7266,1.31,1.03,26.30,0.015714,6,APO,2010,CN19
2010,CO19,55243,1.38764538,0.258281401,9.7687551,208.1046779,323.8342557,345.0683553,1.0292,1.75,1.63,25.70,0.058502,7,AMO,2010,CO19
2010,CP19,57400,1.18648227,0.147426582,13.9511535,27.4278542,145.2685703,186.1516828,1.0116,1.36,1.29,25.90,0.037338,7,APO,2010,CP19
2010,CQ19,55244,2.76697692,0.640956508,0.1565665,271.6978517,211.4665567,4.2837634,0.9935,4.54,4.60,27.10,0.009354,9,APO,2010,CQ19
2010,CR19,55242,1.34350895,0.247568314,24.6137256,220.0465980,324.9545449,336.2455620,1.0109,1.68,1.56,26.40,0.068749,5,APO,2010,CR19
2010,CS19,57400,1.73901743,0.440215654,4.1766083,340.4426066,143.6485955,215.3965596,0.9735,2.50,2.29,28.00,0.002354,11,APO,2010,CS19
2010,CM44,57400,2.31999434,0.479414235,6.2805467,197.0037756,10.8256156,223.9358833,1.2078,3.43,3.53,19.30,0.206233,54,AMO,2010,CM44
2010,CN44,57400,2.84796781,0.676826197,3.8455818,302.8961973,189.7186336,80.2536811,0.9204,4.78,4.81,19.60,0.024380,34,APO,2010,CN44
2010,CO44,57400,1.07045251,0.230588363,6.1816088,73.7783597,327.5185704,197.3535287,0.8236,1.32,1.11,24.60,0.028584,10,APO,2010,CO44
2010,CP44,55243,2.09476876,0.584182112,5.1291657,245.4414630,320.5328785,345.3350526,0.8710,3.32,3.03,25.70,0.026217,6,APO,2010,CP44
2010,CA55,55234,4.64477406,0.856196259,58.4706344,307.4396364,106.4847041,5.2286626,0.6679,8.62,10.01,21.17,0.149901,12,APO,2010,CA55
2010,CB55,57400,1.13296930,0.147979862,25.9220953,108.4113682,144.6362364,230.3287948,0.9653,1.30,1.21,22.70,0.042541,21,APO,2010,CB55
2010,CC55,57400,1.54617262,0.468952147,6.7843315,18.1576377,70.6023354,54.4236756,0.8211,2.27,1.92,22.50,0.079738,16,APO,2010,CC55
2010,CD55,57400,1.02400450,0.201278189,5.9309223,279.3179794,326.8362679,173.4158991,0.8179,1.23,1.04,23.30,0.011832,17,APO,2010,CD55
2010,CE55,57400,1.28993809,0.220510368,2.5285997,58.6010466,191.9770253,288.1195338,1.0055,1.57,1.47,22.20,0.027882,19,APO,2010,CE55
2010,CF55,55248,1.90091675,0.761357602,5.1537823,321.8385974,311.5100335,332.6347527,0.4536,3.35,2.62,21.70,0.053605,9,APO,2010,CF55
2010,CH55,57400,1.84612422,0.408384503,1.5339895,178.5340493,243.2651969,181.5234324,1.0922,2.60,2.51,19.60,0.104228,26,AMO,2010,CH55
2010,CP140,57400,1.90018401,0.537956786,14.4710662,189.8805467,271.8477043,112.4918269,0.8780,2.92,2.62,19.50,0.096907,17,APO,2010,CP140
2010,CN141,57400,1.51633847,0.399017415,23.8053276,22.0100951,37.9086716,92.5326031,0.9113,2.12,1.87,22.40,0.061132,13,APO,2010,CN141
2010,CJ171,57400,1.99660476,0.490460916,7.3778253,99.7139883,147.2749151,357.0670128,1.0173,2.98,2.82,21.10,0.112804,22,AMO,2010,CJ171
2010,CV180,57400,3.07300376,0.599830326,18.7680410,240.2939700,339.1104811,19.5063047,1.2297,4.92,5.39,18.90,0.346018,17,AMO,2010,CV180
2010,CW180,57400,2.40129737,0.468057459,21.9753622,114.8213982,353.9869950,227.4338662,1.2774,3.53,3.72,20.10,0.427107,10,AMO,2010,CW180
2010,DF,55244,1.16758217,0.043781758,20.9216625,203.5562896,324.3514849,339.6733168,1.1165,1.22,1.26,24.50,0.132614,6,AMO,2010,DF
2010,DG,55244,1.63009592,0.328590066,13.9299694,20.7231186,146.0207716,350.0776077,1.0945,2.17,2.08,24.80,0.117187,5,AMO,2010,DG
2010,DH,55244,1.20325934,0.558109639,28.9660228,3.8171230,322.6243926,164.6916698,0.5317,1.87,1.32,20.10,0.458534,5,APO,2010,DH
2010,DJ,55244,1.20799083,0.136458416,0.2350589,106.8232133,3.1908812,28.3732200,1.0432,1.37,1.33,26.50,0.059552,6,AMO,2010,DJ
2010,DK,55244,1.87512965,0.308903310,22.0853292,331.4826737,146.2572556,15.8931737,1.2959,2.45,2.57,22.90,0.334124,6,AMO,2010,DK
2010,DL,55244,1.35261548,0.313744817,2.5674330,113.6823844,333.6478669,33.1221247,0.9282,1.78,1.57,27.00,0.018603,6,APO,2010,DL
2010,DM,57400,2.07788586,0.841542693,5.0508006,220.4269670,141.2789964,38.3005330,0.3293,3.83,3.00,19.00,0.033007,25,APO,2010,DM
2010,DN,57400,2.56485877,0.534828717,26.8750864,288.3414429,149.6528674,177.8770335,1.1931,3.94,4.11,20.90,0.414387,9,AMO,2010,DN
2010,DO,57400,1.61293378,0.745640006,11.9332373,116.7587331,154.5079130,291.9203243,0.4103,2.82,2.05,21.70,0.017296,14,APO,2010,DO
2010,DP,57400,1.76614428,0.395769751,36.4434376,286.8212921,174.5952677,227.2519777,1.0672,2.47,2.35,18.70,0.293191,22,AMO,2010,DP
2010,DE1,55244,1.49946745,0.212577680,23.1744525,356.0007903,144.9976133,4.3481067,1.1807,1.82,1.84,23.90,0.193696,5,AMO,2010,DE1
2010,DG1,55246,1.94504975,0.655267301,1.5256502,105.3536436,314.3798105,21.3411736,0.6705,3.22,2.71,24.50,0.001970,8,APO,2010,DG1
2010,DJ1,57400,2.24037199,0.709538122,5.5189323,261.4685220,329.7932112,256.9171370,0.6507,3.83,3.35,26.90,0.002671,19,APO,2010,DJ1
2010,DN1,57400,2.22865949,0.482893749,21.4309121,247.9289322,287.5564075,254.8091621,1.1525,3.30,3.33,18.60,0.323123,9,AMO,2010,DN1
2010,DT1,55246,0.98548023,0.463768585,25.6417633,46.5194591,324.7920449,85.9547595,0.5284,1.44,0.98,23.80,0.092941,5,ATE,2010,DT1
2010,DU1,55247,1.68922224,0.540178901,3.7092517,74.2533248,147.8308130,338.0689589,0.7767,2.60,2.20,26.50,0.007746,6,APO,2010,DU1
2010,DX1,57400,2.58648734,0.707245070,20.2490427,102.0869227,333.7506364,161.2643889,0.7572,4.42,4.16,21.60,0.069116,15,APO,2010,DX1
2010,DY1,57400,2.32024275,0.560702760,8.0268170,13.5676803,144.8064372,238.9870265,1.0193,3.62,3.53,25.80,0.036875,6,AMO,2010,DY1
2010,DZ1,57400,1.47367525,0.309185439,16.2901610,180.2143049,331.5913097,105.5949914,1.0180,1.93,1.79,25.60,0.029184,10,AMO,2010,DZ1
2010,DE2,57400,1.54680656,0.358329138,4.7101816,187.6186952,336.8936345,16.9428741,0.9925,2.10,1.92,26.80,0.004227,7,APO,2010,DE2
2010,DM21,57400,2.86240354,0.656597268,21.1511157,263.1985850,178.0561783,86.1391563,0.9830,4.74,4.84,20.20,0.259142,24,APO,2010,DM21
2010,DB34,57400,1.69832566,0.290992710,25.7927452,22.2463615,188.7960540,207.7762691,1.2041,2.19,2.21,19.50,0.220237,48,AMO,2010,DB34
2010,DK34,55263,2.74236624,0.762203335,27.3404816,164.2300293,91.0024985,351.5645641,0.6521,4.83,4.54,20.40,0.333415,9,APO,2010,DK34
2010,DH56,57400,2.23735102,0.566584608,33.6671370,266.9790042,285.8323861,253.5969783,0.9697,3.50,3.35,20.30,0.332689,8,APO,2010,DH56
2010,DJ56,57400,1.24989998,0.245408136,34.8421846,309.2627374,149.9460548,134.6453748,0.9432,1.56,1.40,19.30,0.027249,39,APO,2010,DJ56
2010,DG77,55246,1.79811778,0.463593787,13.3279994,194.8779686,291.4292194,9.4428462,0.9645,2.63,2.41,21.66,0.008367,13,APO,2010,DG77
2010,DH77,57400,3.26595621,0.709149214,34.3776490,236.5749365,305.2939920,350.4579393,0.9499,5.58,5.90,21.40,0.145133,16,APO,2010,DH77
2010,DJ77,55249,0.95533453,0.212834614,24.9317692,103.7457254,286.7966933,111.9820586,0.7520,1.16,0.93,21.58,0.049783,12,ATE,2010,DJ77
2010,EX11,57400,0.95597985,0.109563345,9.7481145,42.7150082,4.0228873,203.1766026,0.8512,1.06,0.93,24.10,0.027633,26,ATE,2010,EX11
2010,EK12,57400,2.25775953,0.424454893,14.8768538,275.1631544,300.0765546,245.1033178,1.2994,3.22,3.39,17.80,0.411535,13,AMO,2010,EK12
2010,ES12,55267,2.41630686,0.654061017,2.0470346,312.4528574,158.5237452,11.3237706,0.8359,4.00,3.76,25.70,0.003307,9,APO,2010,ES12
2010,EF21,57400,2.42642267,0.719687901,10.3014783,143.7821857,300.6111456,212.9001644,0.6802,4.17,3.78,18.40,0.107104,24,APO,2010,EF21
2010,EG21,57400,0.84465196,0.226045205,9.7165673,186.3172153,168.6705761,3.3455094,0.6537,1.04,0.78,24.40,0.040350,14,ATE,2010,EG21
2010,EB43,57400,1.35136946,0.218468027,25.4297070,323.5078531,166.0652822,286.3270730,1.0561,1.65,1.57,22.20,0.099673,10,AMO,2010,EB43
2010,EC43,55272,2.44251678,0.606149056,0.7834474,225.6423999,344.2603372,351.2542133,0.9620,3.92,3.82,23.00,0.004788,10,APO,2010,EC43
2010,ED43,57400,1.33683619,0.202037305,56.9971834,226.3623047,158.5073201,33.3751840,1.0667,1.61,1.55,19.80,0.113402,19,AMO,2010,ED43
2010,EE43,57400,1.41425143,0.240323404,2.7077268,176.8942425,11.9877037,159.5260045,1.0744,1.75,1.68,24.30,0.074813,13,AMO,2010,EE43
2010,EF43,57400,2.01132972,0.590297861,3.8362581,61.5891784,174.0192414,0.5713433,0.8240,3.20,2.85,26.40,0.004529,7,APO,2010,EF43
2010,EG43,55271,1.78151470,0.389254554,7.6663612,159.4369134,352.8904168,9.5636604,1.0881,2.47,2.38,24.90,0.104463,9,AMO,2010,EG43
